payment_id,order_id,payment_method,payment_status
87739,87739,UPI,Paid
87740,87740,COD,Paid
87741,87741,UPI,Paid
87742,87742,Credit Card,Paid
87743,87743,Credit Card,Paid
87744,87744,UPI,Paid
87745,87745,COD,Paid
87746,87746,COD,Paid
87747,87747,COD,Paid
87748,87748,COD,Refunded
87749,87749,COD,Failed
87750,87750,UPI,Paid
87751,87751,Debit Card,Paid
87752,87752,Net Banking,Paid
87753,87753,Credit Card,Paid
87754,87754,Debit Card,Failed
87755,87755,UPI,Paid
87756,87756,COD,Failed
87757,87757,UPI,Refunded
87758,87758,UPI,Paid
87759,87759,Credit Card,Paid
87760,87760,COD,Refunded
87761,87761,UPI,Paid
87762,87762,Net Banking,Paid
87763,87763,Debit Card,Paid
87764,87764,Net Banking,Paid
87765,87765,UPI,Refunded
87766,87766,Debit Card,Paid
87767,87767,Credit Card,Refunded
87768,87768,Credit Card,Paid
87769,87769,Credit Card,Paid
87770,87770,COD,Paid
87771,87771,Credit Card,Paid
87772,87772,Net Banking,Failed
87773,87773,Net Banking,Paid
87774,87774,UPI,Failed
87775,87775,COD,Refunded
87776,87776,UPI,Paid
87777,87777,Net Banking,Refunded
87778,87778,Credit Card,Refunded
87779,87779,Credit Card,Failed
87780,87780,Debit Card,Paid
87781,87781,UPI,Refunded
87782,87782,Credit Card,Failed
87783,87783,UPI,Paid
87784,87784,UPI,Paid
87785,87785,UPI,Refunded
87786,87786,UPI,Failed
87787,87787,Net Banking,Paid
87788,87788,UPI,Failed
87789,87789,Debit Card,Paid
87790,87790,UPI,Paid
87791,87791,Credit Card,Paid
87792,87792,Credit Card,Paid
87793,87793,Credit Card,Paid
87794,87794,Credit Card,Paid
87795,87795,Net Banking,Paid
87796,87796,UPI,Refunded
87797,87797,Debit Card,Paid
87798,87798,UPI,Paid
87799,87799,UPI,Refunded
87800,87800,UPI,Paid
87801,87801,COD,Failed
87802,87802,Credit Card,Failed
87803,87803,UPI,Failed
87804,87804,COD,Paid
87805,87805,Credit Card,Refunded
87806,87806,Credit Card,Paid
87807,87807,UPI,Paid
87808,87808,UPI,Paid
87809,87809,Debit Card,Paid
87810,87810,COD,Paid
87811,87811,Debit Card,Refunded
87812,87812,COD,Paid
87813,87813,Debit Card,Paid
87814,87814,Debit Card,Paid
87815,87815,COD,Paid
87816,87816,Net Banking,Refunded
87817,87817,UPI,Paid
87818,87818,UPI,Paid
87819,87819,UPI,Refunded
87820,87820,Debit Card,Paid
87821,87821,UPI,Failed
87822,87822,UPI,Paid
87823,87823,Debit Card,Failed
87824,87824,Credit Card,Paid
87825,87825,UPI,Paid
87826,87826,Credit Card,Paid
87827,87827,UPI,Refunded
87828,87828,COD,Paid
87829,87829,Debit Card,Paid
87830,87830,Credit Card,Paid
87831,87831,UPI,Paid
87832,87832,Debit Card,Paid
87833,87833,Debit Card,Paid
87834,87834,Credit Card,Paid
87835,87835,Net Banking,Paid
87836,87836,COD,Failed
87837,87837,Debit Card,Paid
87838,87838,Credit Card,Failed
87839,87839,UPI,Paid
87840,87840,Credit Card,Refunded
87841,87841,Net Banking,Paid
87842,87842,Credit Card,Paid
87843,87843,COD,Paid
87844,87844,Debit Card,Paid
87845,87845,UPI,Refunded
87846,87846,COD,Paid
87847,87847,Net Banking,Paid
87848,87848,Credit Card,Paid
87849,87849,Debit Card,Paid
87850,87850,Debit Card,Failed
87851,87851,Credit Card,Paid
87852,87852,UPI,Paid
87853,87853,UPI,Paid
87854,87854,UPI,Refunded
87855,87855,UPI,Paid
87856,87856,COD,Paid
87857,87857,UPI,Refunded
87858,87858,Credit Card,Failed
87859,87859,UPI,Paid
87860,87860,Debit Card,Paid
87861,87861,UPI,Paid
87862,87862,Credit Card,Paid
87863,87863,UPI,Paid
87864,87864,Debit Card,Paid
87865,87865,Credit Card,Paid
87866,87866,Credit Card,Paid
87867,87867,Net Banking,Failed
87868,87868,Net Banking,Paid
87869,87869,UPI,Paid
87870,87870,Debit Card,Paid
87871,87871,Credit Card,Paid
87872,87872,Debit Card,Paid
87873,87873,UPI,Failed
87874,87874,Credit Card,Failed
87875,87875,Debit Card,Paid
87876,87876,UPI,Failed
87877,87877,COD,Paid
87878,87878,Net Banking,Paid
87879,87879,UPI,Paid
87880,87880,Credit Card,Failed
87881,87881,UPI,Paid
87882,87882,UPI,Paid
87883,87883,UPI,Failed
87884,87884,COD,Paid
87885,87885,Debit Card,Paid
87886,87886,UPI,Refunded
87887,87887,Credit Card,Refunded
87888,87888,UPI,Paid
87889,87889,Debit Card,Paid
87890,87890,Net Banking,Refunded
87891,87891,UPI,Paid
87892,87892,UPI,Paid
87893,87893,UPI,Failed
87894,87894,Credit Card,Paid
87895,87895,Net Banking,Paid
87896,87896,UPI,Paid
87897,87897,Debit Card,Paid
87898,87898,Credit Card,Paid
87899,87899,Credit Card,Paid
87900,87900,Credit Card,Refunded
87901,87901,UPI,Paid
87902,87902,UPI,Paid
87903,87903,Net Banking,Paid
87904,87904,Debit Card,Paid
87905,87905,Credit Card,Failed
87906,87906,Net Banking,Paid
87907,87907,Net Banking,Paid
87908,87908,UPI,Refunded
87909,87909,UPI,Failed
87910,87910,Debit Card,Paid
87911,87911,UPI,Paid
87912,87912,Debit Card,Paid
87913,87913,UPI,Failed
87914,87914,Credit Card,Paid
87915,87915,Credit Card,Paid
87916,87916,UPI,Paid
87917,87917,UPI,Paid
87918,87918,Debit Card,Refunded
87919,87919,Debit Card,Refunded
87920,87920,UPI,Paid
87921,87921,Credit Card,Refunded
87922,87922,Credit Card,Paid
87923,87923,Credit Card,Paid
87924,87924,COD,Paid
87925,87925,UPI,Paid
87926,87926,Debit Card,Paid
87927,87927,UPI,Refunded
87928,87928,UPI,Failed
87929,87929,Credit Card,Refunded
87930,87930,UPI,Failed
87931,87931,UPI,Paid
87932,87932,Net Banking,Refunded
87933,87933,Debit Card,Paid
87934,87934,UPI,Paid
87935,87935,Debit Card,Paid
87936,87936,Credit Card,Paid
87937,87937,COD,Refunded
87938,87938,Credit Card,Paid
87939,87939,Net Banking,Refunded
87940,87940,Debit Card,Refunded
87941,87941,Debit Card,Failed
87942,87942,Debit Card,Paid
87943,87943,Debit Card,Refunded
87944,87944,UPI,Paid
87945,87945,Net Banking,Paid
87946,87946,COD,Paid
87947,87947,Net Banking,Paid
87948,87948,UPI,Paid
87949,87949,Debit Card,Failed
87950,87950,UPI,Failed
87951,87951,UPI,Paid
87952,87952,UPI,Refunded
87953,87953,Debit Card,Failed
87954,87954,UPI,Failed
87955,87955,Credit Card,Refunded
87956,87956,Credit Card,Paid
87957,87957,Net Banking,Paid
87958,87958,COD,Paid
87959,87959,UPI,Paid
87960,87960,Net Banking,Paid
87961,87961,Credit Card,Refunded
87962,87962,UPI,Failed
87963,87963,Debit Card,Paid
87964,87964,Net Banking,Failed
87965,87965,COD,Paid
87966,87966,Debit Card,Refunded
87967,87967,UPI,Paid
87968,87968,Net Banking,Paid
87969,87969,Debit Card,Failed
87970,87970,Credit Card,Refunded
87971,87971,UPI,Paid
87972,87972,UPI,Paid
87973,87973,COD,Refunded
87974,87974,COD,Paid
87975,87975,UPI,Paid
87976,87976,UPI,Failed
87977,87977,UPI,Paid
87978,87978,UPI,Refunded
87979,87979,Credit Card,Failed
87980,87980,UPI,Paid
87981,87981,Credit Card,Refunded
87982,87982,COD,Paid
87983,87983,Credit Card,Paid
87984,87984,UPI,Paid
87985,87985,Debit Card,Paid
87986,87986,Debit Card,Paid
87987,87987,Debit Card,Paid
87988,87988,UPI,Paid
87989,87989,UPI,Paid
87990,87990,UPI,Paid
87991,87991,Debit Card,Failed
87992,87992,UPI,Paid
87993,87993,UPI,Paid
87994,87994,Credit Card,Paid
87995,87995,Credit Card,Failed
87996,87996,Credit Card,Failed
87997,87997,UPI,Paid
87998,87998,UPI,Paid
87999,87999,Credit Card,Paid
88000,88000,Credit Card,Failed
88001,88001,UPI,Paid
88002,88002,Net Banking,Refunded
88003,88003,COD,Failed
88004,88004,UPI,Failed
88005,88005,Debit Card,Failed
88006,88006,UPI,Refunded
88007,88007,Net Banking,Paid
88008,88008,COD,Paid
88009,88009,COD,Failed
88010,88010,Net Banking,Paid
88011,88011,UPI,Paid
88012,88012,UPI,Refunded
88013,88013,UPI,Refunded
88014,88014,UPI,Paid
88015,88015,COD,Paid
88016,88016,Credit Card,Refunded
88017,88017,Debit Card,Refunded
88018,88018,Credit Card,Refunded
88019,88019,Debit Card,Paid
88020,88020,Debit Card,Paid
88021,88021,COD,Refunded
88022,88022,UPI,Paid
88023,88023,Credit Card,Paid
88024,88024,UPI,Paid
88025,88025,Credit Card,Paid
88026,88026,Credit Card,Paid
88027,88027,Debit Card,Paid
88028,88028,UPI,Failed
88029,88029,UPI,Paid
88030,88030,UPI,Refunded
88031,88031,UPI,Paid
88032,88032,Credit Card,Paid
88033,88033,Debit Card,Paid
88034,88034,Credit Card,Paid
88035,88035,UPI,Refunded
88036,88036,UPI,Paid
88037,88037,COD,Paid
88038,88038,Credit Card,Refunded
88039,88039,UPI,Paid
88040,88040,UPI,Refunded
88041,88041,COD,Paid
88042,88042,Net Banking,Paid
88043,88043,COD,Refunded
88044,88044,Credit Card,Paid
88045,88045,Debit Card,Paid
88046,88046,Debit Card,Paid
88047,88047,Credit Card,Failed
88048,88048,Debit Card,Refunded
88049,88049,Debit Card,Failed
88050,88050,Net Banking,Paid
88051,88051,Debit Card,Failed
88052,88052,Debit Card,Refunded
88053,88053,COD,Paid
88054,88054,Net Banking,Paid
88055,88055,COD,Paid
88056,88056,COD,Paid
88057,88057,UPI,Paid
88058,88058,UPI,Refunded
88059,88059,Debit Card,Paid
88060,88060,Credit Card,Paid
88061,88061,Net Banking,Paid
88062,88062,Credit Card,Paid
88063,88063,UPI,Refunded
88064,88064,Credit Card,Paid
88065,88065,UPI,Paid
88066,88066,COD,Paid
88067,88067,Credit Card,Paid
88068,88068,Credit Card,Paid
88069,88069,UPI,Paid
88070,88070,COD,Paid
88071,88071,Debit Card,Failed
88072,88072,UPI,Failed
88073,88073,UPI,Failed
88074,88074,Credit Card,Paid
88075,88075,Credit Card,Paid
88076,88076,Net Banking,Paid
88077,88077,Debit Card,Paid
88078,88078,UPI,Paid
88079,88079,Credit Card,Refunded
88080,88080,Net Banking,Failed
88081,88081,Credit Card,Paid
88082,88082,Debit Card,Paid
88083,88083,COD,Paid
88084,88084,UPI,Failed
88085,88085,UPI,Paid
88086,88086,UPI,Paid
88087,88087,Credit Card,Paid
88088,88088,Credit Card,Paid
88089,88089,UPI,Failed
88090,88090,COD,Paid
88091,88091,Debit Card,Paid
88092,88092,UPI,Paid
88093,88093,UPI,Failed
88094,88094,UPI,Paid
88095,88095,Net Banking,Paid
88096,88096,UPI,Paid
88097,88097,Debit Card,Paid
88098,88098,UPI,Paid
88099,88099,Net Banking,Paid
88100,88100,Net Banking,Failed
88101,88101,Credit Card,Paid
88102,88102,Net Banking,Paid
88103,88103,UPI,Paid
88104,88104,Credit Card,Refunded
88105,88105,Net Banking,Paid
88106,88106,Credit Card,Paid
88107,88107,UPI,Paid
88108,88108,Credit Card,Paid
88109,88109,Credit Card,Paid
88110,88110,UPI,Failed
88111,88111,COD,Paid
88112,88112,UPI,Paid
88113,88113,Credit Card,Paid
88114,88114,Debit Card,Paid
88115,88115,Credit Card,Paid
88116,88116,UPI,Failed
88117,88117,Credit Card,Paid
88118,88118,Credit Card,Refunded
88119,88119,UPI,Paid
88120,88120,UPI,Paid
88121,88121,UPI,Paid
88122,88122,Net Banking,Paid
88123,88123,Credit Card,Paid
88124,88124,Credit Card,Paid
88125,88125,UPI,Paid
88126,88126,Debit Card,Paid
88127,88127,Debit Card,Paid
88128,88128,UPI,Paid
88129,88129,UPI,Refunded
88130,88130,UPI,Paid
88131,88131,UPI,Failed
88132,88132,Credit Card,Paid
88133,88133,Credit Card,Paid
88134,88134,UPI,Paid
88135,88135,COD,Paid
88136,88136,UPI,Paid
88137,88137,COD,Paid
88138,88138,UPI,Paid
88139,88139,COD,Refunded
88140,88140,Credit Card,Paid
88141,88141,UPI,Paid
88142,88142,Credit Card,Failed
88143,88143,UPI,Failed
88144,88144,UPI,Refunded
88145,88145,Credit Card,Paid
88146,88146,Debit Card,Paid
88147,88147,UPI,Refunded
88148,88148,Debit Card,Paid
88149,88149,COD,Failed
88150,88150,UPI,Failed
88151,88151,COD,Paid
88152,88152,UPI,Paid
88153,88153,Debit Card,Paid
88154,88154,UPI,Failed
88155,88155,UPI,Paid
88156,88156,Credit Card,Paid
88157,88157,UPI,Refunded
88158,88158,Credit Card,Paid
88159,88159,Debit Card,Paid
88160,88160,Credit Card,Refunded
88161,88161,Credit Card,Paid
88162,88162,Debit Card,Failed
88163,88163,UPI,Paid
88164,88164,Credit Card,Paid
88165,88165,Debit Card,Paid
88166,88166,UPI,Paid
88167,88167,UPI,Paid
88168,88168,UPI,Paid
88169,88169,Credit Card,Paid
88170,88170,Credit Card,Paid
88171,88171,UPI,Paid
88172,88172,UPI,Failed
88173,88173,UPI,Refunded
88174,88174,UPI,Refunded
88175,88175,UPI,Paid
88176,88176,UPI,Refunded
88177,88177,UPI,Failed
88178,88178,Credit Card,Refunded
88179,88179,UPI,Paid
88180,88180,Credit Card,Paid
88181,88181,UPI,Refunded
88182,88182,Credit Card,Paid
88183,88183,Net Banking,Paid
88184,88184,Debit Card,Failed
88185,88185,UPI,Refunded
88186,88186,Debit Card,Refunded
88187,88187,UPI,Refunded
88188,88188,Credit Card,Paid
88189,88189,COD,Paid
88190,88190,Net Banking,Paid
88191,88191,Credit Card,Failed
88192,88192,Debit Card,Paid
88193,88193,Credit Card,Refunded
88194,88194,Credit Card,Paid
88195,88195,Credit Card,Paid
88196,88196,Credit Card,Paid
88197,88197,UPI,Paid
88198,88198,UPI,Paid
88199,88199,Credit Card,Paid
88200,88200,Debit Card,Paid
88201,88201,Credit Card,Paid
88202,88202,Credit Card,Paid
88203,88203,Credit Card,Paid
88204,88204,UPI,Paid
88205,88205,UPI,Refunded
88206,88206,UPI,Failed
88207,88207,Credit Card,Paid
88208,88208,Credit Card,Paid
88209,88209,Credit Card,Refunded
88210,88210,Net Banking,Refunded
88211,88211,Debit Card,Paid
88212,88212,UPI,Paid
88213,88213,UPI,Paid
88214,88214,Net Banking,Paid
88215,88215,Debit Card,Paid
88216,88216,Credit Card,Paid
88217,88217,UPI,Paid
88218,88218,Net Banking,Paid
88219,88219,Credit Card,Failed
88220,88220,Net Banking,Paid
88221,88221,Credit Card,Paid
88222,88222,Credit Card,Paid
88223,88223,Credit Card,Paid
88224,88224,UPI,Paid
88225,88225,Debit Card,Failed
88226,88226,Net Banking,Paid
88227,88227,COD,Paid
88228,88228,Net Banking,Refunded
88229,88229,Credit Card,Paid
88230,88230,COD,Refunded
88231,88231,Credit Card,Paid
88232,88232,COD,Paid
88233,88233,Net Banking,Refunded
88234,88234,Debit Card,Paid
88235,88235,Debit Card,Paid
88236,88236,Credit Card,Failed
88237,88237,Net Banking,Paid
88238,88238,UPI,Failed
88239,88239,UPI,Paid
88240,88240,Net Banking,Refunded
88241,88241,Credit Card,Paid
88242,88242,UPI,Paid
88243,88243,Debit Card,Refunded
88244,88244,Net Banking,Failed
88245,88245,UPI,Refunded
88246,88246,COD,Failed
88247,88247,UPI,Paid
88248,88248,Debit Card,Failed
88249,88249,UPI,Failed
88250,88250,COD,Paid
88251,88251,Credit Card,Refunded
88252,88252,Debit Card,Paid
88253,88253,UPI,Failed
88254,88254,Net Banking,Paid
88255,88255,Debit Card,Paid
88256,88256,UPI,Paid
88257,88257,Credit Card,Refunded
88258,88258,Net Banking,Paid
88259,88259,UPI,Paid
88260,88260,UPI,Refunded
88261,88261,UPI,Paid
88262,88262,Credit Card,Refunded
88263,88263,Debit Card,Failed
88264,88264,UPI,Paid
88265,88265,Credit Card,Refunded
88266,88266,COD,Paid
88267,88267,UPI,Refunded
88268,88268,Credit Card,Failed
88269,88269,Credit Card,Failed
88270,88270,Debit Card,Refunded
88271,88271,UPI,Paid
88272,88272,Credit Card,Paid
88273,88273,Debit Card,Paid
88274,88274,Credit Card,Refunded
88275,88275,UPI,Paid
88276,88276,COD,Paid
88277,88277,COD,Paid
88278,88278,UPI,Refunded
88279,88279,Net Banking,Paid
88280,88280,UPI,Refunded
88281,88281,Credit Card,Paid
88282,88282,Credit Card,Paid
88283,88283,Credit Card,Failed
88284,88284,COD,Refunded
88285,88285,UPI,Paid
88286,88286,Debit Card,Paid
88287,88287,Debit Card,Paid
88288,88288,COD,Failed
88289,88289,Debit Card,Failed
88290,88290,Credit Card,Paid
88291,88291,UPI,Paid
88292,88292,UPI,Paid
88293,88293,Debit Card,Paid
88294,88294,Debit Card,Paid
88295,88295,COD,Paid
88296,88296,Credit Card,Refunded
88297,88297,UPI,Refunded
88298,88298,UPI,Failed
88299,88299,UPI,Paid
88300,88300,Net Banking,Paid
88301,88301,Credit Card,Paid
88302,88302,UPI,Paid
88303,88303,UPI,Refunded
88304,88304,UPI,Paid
88305,88305,UPI,Failed
88306,88306,UPI,Refunded
88307,88307,UPI,Paid
88308,88308,Net Banking,Paid
88309,88309,Credit Card,Paid
88310,88310,COD,Paid
88311,88311,Credit Card,Paid
88312,88312,UPI,Paid
88313,88313,COD,Paid
88314,88314,UPI,Paid
88315,88315,Debit Card,Paid
88316,88316,Net Banking,Paid
88317,88317,Debit Card,Paid
88318,88318,Credit Card,Paid
88319,88319,UPI,Failed
88320,88320,Credit Card,Paid
88321,88321,Net Banking,Paid
88322,88322,Credit Card,Paid
88323,88323,Credit Card,Paid
88324,88324,Debit Card,Failed
88325,88325,UPI,Paid
88326,88326,Debit Card,Paid
88327,88327,Debit Card,Refunded
88328,88328,UPI,Paid
88329,88329,UPI,Refunded
88330,88330,UPI,Paid
88331,88331,UPI,Paid
88332,88332,COD,Paid
88333,88333,COD,Paid
88334,88334,UPI,Failed
88335,88335,UPI,Paid
88336,88336,UPI,Paid
88337,88337,UPI,Failed
88338,88338,Debit Card,Refunded
88339,88339,UPI,Paid
88340,88340,Credit Card,Paid
88341,88341,Credit Card,Refunded
88342,88342,Net Banking,Refunded
88343,88343,Debit Card,Refunded
88344,88344,UPI,Paid
88345,88345,Net Banking,Paid
88346,88346,Credit Card,Paid
88347,88347,Credit Card,Refunded
88348,88348,UPI,Paid
88349,88349,Credit Card,Failed
88350,88350,UPI,Failed
88351,88351,Net Banking,Paid
88352,88352,Net Banking,Paid
88353,88353,Net Banking,Failed
88354,88354,Debit Card,Paid
88355,88355,UPI,Refunded
88356,88356,COD,Paid
88357,88357,UPI,Failed
88358,88358,Net Banking,Paid
88359,88359,UPI,Paid
88360,88360,Net Banking,Failed
88361,88361,UPI,Refunded
88362,88362,Credit Card,Failed
88363,88363,COD,Refunded
88364,88364,UPI,Paid
88365,88365,Debit Card,Paid
88366,88366,UPI,Paid
88367,88367,Credit Card,Paid
88368,88368,UPI,Refunded
88369,88369,Credit Card,Paid
88370,88370,Credit Card,Paid
88371,88371,Debit Card,Refunded
88372,88372,Credit Card,Paid
88373,88373,Debit Card,Refunded
88374,88374,UPI,Refunded
88375,88375,Credit Card,Refunded
88376,88376,UPI,Paid
88377,88377,UPI,Paid
88378,88378,Net Banking,Paid
88379,88379,UPI,Refunded
88380,88380,Net Banking,Paid
88381,88381,Credit Card,Paid
88382,88382,Credit Card,Failed
88383,88383,UPI,Paid
88384,88384,Net Banking,Paid
88385,88385,Credit Card,Paid
88386,88386,Debit Card,Paid
88387,88387,Credit Card,Failed
88388,88388,Credit Card,Failed
88389,88389,Debit Card,Paid
88390,88390,Credit Card,Refunded
88391,88391,Credit Card,Refunded
88392,88392,UPI,Paid
88393,88393,Credit Card,Paid
88394,88394,UPI,Paid
88395,88395,UPI,Failed
88396,88396,UPI,Paid
88397,88397,UPI,Failed
88398,88398,UPI,Paid
88399,88399,UPI,Failed
88400,88400,Debit Card,Paid
88401,88401,UPI,Paid
88402,88402,COD,Paid
88403,88403,Credit Card,Failed
88404,88404,Credit Card,Paid
88405,88405,UPI,Paid
88406,88406,COD,Failed
88407,88407,Debit Card,Paid
88408,88408,UPI,Refunded
88409,88409,COD,Paid
88410,88410,Net Banking,Paid
88411,88411,UPI,Paid
88412,88412,COD,Paid
88413,88413,Net Banking,Paid
88414,88414,UPI,Paid
88415,88415,UPI,Paid
88416,88416,UPI,Paid
88417,88417,Credit Card,Failed
88418,88418,UPI,Paid
88419,88419,UPI,Paid
88420,88420,Debit Card,Paid
88421,88421,UPI,Paid
88422,88422,UPI,Paid
88423,88423,Debit Card,Paid
88424,88424,Debit Card,Paid
88425,88425,Credit Card,Paid
88426,88426,Credit Card,Failed
88427,88427,UPI,Failed
88428,88428,Debit Card,Paid
88429,88429,UPI,Paid
88430,88430,Debit Card,Paid
88431,88431,UPI,Paid
88432,88432,Credit Card,Paid
88433,88433,UPI,Paid
88434,88434,Net Banking,Paid
88435,88435,UPI,Paid
88436,88436,Net Banking,Failed
88437,88437,UPI,Paid
88438,88438,UPI,Failed
88439,88439,UPI,Refunded
88440,88440,COD,Paid
88441,88441,UPI,Paid
88442,88442,UPI,Paid
88443,88443,Credit Card,Refunded
88444,88444,COD,Paid
88445,88445,Credit Card,Failed
88446,88446,Net Banking,Paid
88447,88447,Debit Card,Paid
88448,88448,UPI,Refunded
88449,88449,Net Banking,Paid
88450,88450,Credit Card,Failed
88451,88451,Debit Card,Paid
88452,88452,UPI,Paid
88453,88453,UPI,Failed
88454,88454,UPI,Failed
88455,88455,UPI,Paid
88456,88456,Net Banking,Refunded
88457,88457,Net Banking,Refunded
88458,88458,Debit Card,Paid
88459,88459,Credit Card,Failed
88460,88460,COD,Paid
88461,88461,UPI,Refunded
88462,88462,COD,Paid
88463,88463,Debit Card,Paid
88464,88464,UPI,Paid
88465,88465,Credit Card,Paid
88466,88466,Debit Card,Paid
88467,88467,UPI,Paid
88468,88468,Net Banking,Paid
88469,88469,UPI,Paid
88470,88470,Credit Card,Paid
88471,88471,Credit Card,Failed
88472,88472,Credit Card,Failed
88473,88473,COD,Refunded
88474,88474,Net Banking,Paid
88475,88475,Debit Card,Paid
88476,88476,UPI,Paid
88477,88477,Credit Card,Failed
88478,88478,UPI,Paid
88479,88479,UPI,Paid
88480,88480,UPI,Failed
88481,88481,Credit Card,Failed
88482,88482,Net Banking,Paid
88483,88483,UPI,Paid
88484,88484,Debit Card,Paid
88485,88485,UPI,Refunded
88486,88486,Debit Card,Paid
88487,88487,UPI,Failed
88488,88488,UPI,Refunded
88489,88489,Debit Card,Failed
88490,88490,Debit Card,Paid
88491,88491,Credit Card,Paid
88492,88492,UPI,Paid
88493,88493,Credit Card,Paid
88494,88494,COD,Paid
88495,88495,UPI,Paid
88496,88496,Credit Card,Paid
88497,88497,Credit Card,Paid
88498,88498,Debit Card,Paid
88499,88499,Net Banking,Paid
88500,88500,Net Banking,Paid
88501,88501,UPI,Paid
88502,88502,Debit Card,Failed
88503,88503,UPI,Paid
88504,88504,UPI,Refunded
88505,88505,UPI,Paid
88506,88506,Credit Card,Paid
88507,88507,Credit Card,Paid
88508,88508,UPI,Failed
88509,88509,UPI,Failed
88510,88510,UPI,Paid
88511,88511,Credit Card,Failed
88512,88512,UPI,Paid
88513,88513,Credit Card,Paid
88514,88514,UPI,Paid
88515,88515,COD,Paid
88516,88516,UPI,Failed
88517,88517,Credit Card,Paid
88518,88518,COD,Failed
88519,88519,Credit Card,Failed
88520,88520,Net Banking,Refunded
88521,88521,Net Banking,Paid
88522,88522,Net Banking,Paid
88523,88523,Debit Card,Paid
88524,88524,Debit Card,Paid
88525,88525,Credit Card,Failed
88526,88526,COD,Paid
88527,88527,Credit Card,Failed
88528,88528,COD,Refunded
88529,88529,UPI,Failed
88530,88530,UPI,Paid
88531,88531,COD,Refunded
88532,88532,UPI,Refunded
88533,88533,Credit Card,Paid
88534,88534,COD,Failed
88535,88535,COD,Refunded
88536,88536,UPI,Paid
88537,88537,Credit Card,Paid
88538,88538,UPI,Paid
88539,88539,Net Banking,Paid
88540,88540,Net Banking,Refunded
88541,88541,COD,Paid
88542,88542,UPI,Refunded
88543,88543,UPI,Paid
88544,88544,Net Banking,Paid
88545,88545,Debit Card,Paid
88546,88546,Net Banking,Paid
88547,88547,Credit Card,Failed
88548,88548,UPI,Paid
88549,88549,UPI,Refunded
88550,88550,COD,Paid
88551,88551,UPI,Failed
88552,88552,UPI,Refunded
88553,88553,UPI,Paid
88554,88554,COD,Paid
88555,88555,Credit Card,Paid
88556,88556,UPI,Paid
88557,88557,UPI,Paid
88558,88558,Debit Card,Refunded
88559,88559,Credit Card,Refunded
88560,88560,UPI,Paid
88561,88561,UPI,Paid
88562,88562,Credit Card,Paid
88563,88563,Credit Card,Refunded
88564,88564,UPI,Paid
88565,88565,Debit Card,Refunded
88566,88566,UPI,Paid
88567,88567,UPI,Refunded
88568,88568,Net Banking,Paid
88569,88569,Credit Card,Paid
88570,88570,Debit Card,Paid
88571,88571,Debit Card,Paid
88572,88572,Credit Card,Paid
88573,88573,Debit Card,Paid
88574,88574,UPI,Paid
88575,88575,UPI,Failed
88576,88576,Debit Card,Paid
88577,88577,Credit Card,Paid
88578,88578,Credit Card,Paid
88579,88579,Credit Card,Refunded
88580,88580,Debit Card,Paid
88581,88581,Net Banking,Refunded
88582,88582,UPI,Paid
88583,88583,Debit Card,Paid
88584,88584,UPI,Failed
88585,88585,UPI,Paid
88586,88586,Credit Card,Failed
88587,88587,Debit Card,Paid
88588,88588,COD,Paid
88589,88589,Credit Card,Paid
88590,88590,Net Banking,Failed
88591,88591,Debit Card,Paid
88592,88592,UPI,Failed
88593,88593,UPI,Paid
88594,88594,UPI,Paid
88595,88595,Credit Card,Paid
88596,88596,UPI,Paid
88597,88597,Debit Card,Failed
88598,88598,UPI,Paid
88599,88599,Debit Card,Failed
88600,88600,UPI,Paid
88601,88601,UPI,Failed
88602,88602,Credit Card,Failed
88603,88603,UPI,Paid
88604,88604,Credit Card,Paid
88605,88605,Debit Card,Failed
88606,88606,UPI,Paid
88607,88607,COD,Paid
88608,88608,Credit Card,Paid
88609,88609,Debit Card,Paid
88610,88610,Credit Card,Paid
88611,88611,Credit Card,Paid
88612,88612,UPI,Failed
88613,88613,Debit Card,Paid
88614,88614,Net Banking,Refunded
88615,88615,UPI,Refunded
88616,88616,Credit Card,Paid
88617,88617,Net Banking,Paid
88618,88618,Net Banking,Paid
88619,88619,UPI,Paid
88620,88620,UPI,Refunded
88621,88621,Debit Card,Failed
88622,88622,UPI,Failed
88623,88623,Debit Card,Paid
88624,88624,UPI,Paid
88625,88625,Debit Card,Failed
88626,88626,Credit Card,Failed
88627,88627,Debit Card,Paid
88628,88628,Net Banking,Paid
88629,88629,COD,Paid
88630,88630,UPI,Paid
88631,88631,COD,Refunded
88632,88632,Credit Card,Paid
88633,88633,Debit Card,Failed
88634,88634,Credit Card,Failed
88635,88635,UPI,Paid
88636,88636,Credit Card,Paid
88637,88637,UPI,Paid
88638,88638,Debit Card,Paid
88639,88639,Net Banking,Refunded
88640,88640,COD,Paid
88641,88641,UPI,Paid
88642,88642,Credit Card,Paid
88643,88643,COD,Paid
88644,88644,Net Banking,Paid
88645,88645,COD,Refunded
88646,88646,Credit Card,Paid
88647,88647,UPI,Refunded
88648,88648,Net Banking,Failed
88649,88649,Credit Card,Paid
88650,88650,UPI,Paid
88651,88651,COD,Paid
88652,88652,COD,Paid
88653,88653,UPI,Failed
88654,88654,Net Banking,Paid
88655,88655,Debit Card,Paid
88656,88656,Debit Card,Failed
88657,88657,Credit Card,Paid
88658,88658,Net Banking,Paid
88659,88659,Credit Card,Paid
88660,88660,UPI,Failed
88661,88661,Credit Card,Paid
88662,88662,Credit Card,Paid
