order_id,customer_id,order_date,product_id,quantity,unit_price,discount_pct,discount_amount,revenue,cost,profit,order_status
71157,1709,2023-07-03,997,3,28116.35,0.15,12652.36,71696.69,58515.69,13181.0,Completed
71158,1308,2024-08-25,681,1,27074.68,0.05,1353.73,25720.95,18587.46,7133.49,Completed
71159,4364,2023-10-18,882,2,1178.89,0.2,471.56,1886.22,1490.1,396.12,Cancelled
71160,1894,2023-08-20,551,1,5664.19,0.0,0.0,5664.19,4098.9,1565.29,Cancelled
71161,1321,2022-10-18,285,3,10302.73,0.1,3090.82,27817.37,20379.48,7437.89,Completed
71162,2588,2024-08-30,980,4,261.63,0.0,0.0,1046.52,611.04,435.48,Completed
71163,8804,2022-05-21,396,5,205.51,0.1,102.76,924.79,740.5,184.29,Completed
71164,5972,2022-09-18,764,2,180.74,0.05,18.07,343.41,289.36,54.05,Cancelled
71165,5022,2024-09-19,822,1,2744.42,0.0,0.0,2744.42,1637.17,1107.25,Cancelled
71166,3635,2024-02-23,887,1,212.24,0.2,42.45,169.79,149.83,19.96,Completed
71167,6396,2024-01-25,532,1,414.58,0.05,20.73,393.85,310.06,83.79,Returned
71168,2953,2022-10-03,195,1,24542.73,0.05,1227.14,23315.59,20014.72,3300.87,Completed
71169,8791,2023-03-02,441,2,2093.57,0.15,628.07,3559.07,2733.96,825.11,Completed
71170,9344,2022-07-27,667,4,231.84,0.0,0.0,927.36,690.12,237.24,Returned
71171,3548,2024-09-18,966,2,3230.75,0.2,1292.3,5169.2,4751.76,417.44,Returned
71172,6031,2024-08-21,331,1,2483.17,0.0,0.0,2483.17,1453.02,1030.15,Completed
71173,6870,2023-12-18,756,5,4614.37,0.0,0.0,23071.85,14303.95,8767.9,Completed
71174,9291,2023-04-06,767,1,47653.02,0.05,2382.65,45270.37,31307.87,13962.5,Completed
71175,8206,2024-11-11,168,1,9401.48,0.05,470.07,8931.41,6371.6,2559.81,Completed
71176,3949,2024-06-22,907,1,984.28,0.15,147.64,836.64,653.66,182.98,Returned
71177,9978,2024-02-10,713,1,14676.79,0.15,2201.52,12475.27,9842.64,2632.63,Completed
71178,7781,2023-10-03,859,5,14655.05,0.0,0.0,73275.25,52696.45,20578.8,Completed
71179,5476,2024-08-19,770,2,813.21,0.1,162.64,1463.78,1003.5,460.28,Returned
71180,8905,2022-12-22,813,1,39091.16,0.1,3909.12,35182.04,28947.36,6234.68,Completed
71181,7274,2023-11-23,600,1,1027.39,0.2,205.48,821.91,835.7,-13.79,Completed
71182,8325,2024-10-17,404,2,373.41,0.2,149.36,597.46,472.76,124.7,Completed
71183,812,2024-05-22,55,3,22653.9,0.1,6796.17,61165.53,53439.99,7725.54,Cancelled
71184,4920,2022-08-03,573,3,26273.14,0.05,3940.97,74878.45,63505.74,11372.71,Completed
71185,7694,2022-01-08,365,1,1214.21,0.0,0.0,1214.21,760.97,453.24,Cancelled
71186,3248,2023-07-08,329,3,248.26,0.1,74.48,670.3,554.07,116.23,Completed
71187,9588,2023-09-04,476,3,624.68,0.25,468.51,1405.53,1513.05,-107.52,Completed
71188,8500,2024-11-01,545,2,1301.45,0.1,260.29,2342.61,1986.94,355.67,Returned
71189,8190,2023-07-18,267,3,34785.76,0.05,5217.86,99139.42,82992.39,16147.03,Completed
71190,4614,2024-08-09,503,1,298.89,0.2,59.78,239.11,170.25,68.86,Returned
71191,9254,2024-09-12,808,1,8168.62,0.1,816.86,7351.76,4842.68,2509.08,Completed
71192,4176,2022-02-27,495,2,4435.59,0.0,0.0,8871.18,4905.08,3966.1,Cancelled
71193,5059,2022-06-27,34,3,1181.3,0.1,354.39,3189.51,2784.3,405.21,Completed
71194,4356,2023-11-13,915,3,40499.32,0.2,24299.59,97198.37,99025.23,-1826.86,Returned
71195,4655,2022-08-13,386,1,311.98,0.1,31.2,280.78,172.92,107.86,Completed
71196,2988,2023-04-07,835,4,38208.39,0.0,0.0,152833.56,84131.56,68702.0,Returned
71197,2473,2023-07-31,354,1,268.5,0.0,0.0,268.5,148.78,119.72,Completed
71198,3808,2022-12-13,844,1,1696.11,0.15,254.42,1441.69,1294.52,147.17,Completed
71199,547,2024-12-19,572,1,11400.47,0.05,570.02,10830.45,7672.37,3158.08,Completed
71200,1622,2024-04-12,780,1,2378.76,0.15,356.81,2021.95,1357.49,664.46,Completed
71201,5089,2022-03-30,725,1,1037.31,0.0,0.0,1037.31,595.78,441.53,Completed
71202,798,2024-12-12,651,2,16816.63,0.25,8408.32,25224.94,27220.74,-1995.8,Completed
71203,9733,2022-03-05,245,2,24242.02,0.0,0.0,48484.04,39540.86,8943.18,Completed
71204,3690,2022-05-18,75,2,7407.14,0.0,0.0,14814.28,10191.1,4623.18,Cancelled
71205,3909,2024-02-14,612,1,42061.39,0.1,4206.14,37855.25,25263.72,12591.53,Completed
71206,7254,2023-08-09,717,1,927.67,0.1,92.77,834.9,529.64,305.26,Cancelled
71207,9439,2022-07-17,902,1,264.9,0.1,26.49,238.41,179.03,59.38,Returned
71208,9558,2023-10-06,143,1,10654.13,0.1,1065.41,9588.72,7278.78,2309.94,Completed
71209,9715,2023-07-06,350,1,1681.93,0.1,168.19,1513.74,1001.64,512.1,Cancelled
71210,5188,2024-01-15,501,3,678.48,0.0,0.0,2035.44,1491.9,543.54,Cancelled
71211,984,2023-04-20,662,2,25976.12,0.05,2597.61,49354.63,35951.06,13403.57,Cancelled
71212,9419,2023-01-16,523,1,7592.43,0.15,1138.86,6453.57,5539.84,913.73,Completed
71213,2274,2022-02-24,841,1,282.37,0.1,28.24,254.13,225.63,28.5,Returned
71214,5770,2022-10-12,303,1,1023.23,0.0,0.0,1023.23,616.05,407.18,Returned
71215,6443,2022-06-30,795,2,3787.9,0.0,0.0,7575.8,4952.68,2623.12,Completed
71216,509,2023-02-11,795,4,3787.9,0.05,757.58,14394.02,9905.36,4488.66,Completed
71217,9709,2024-01-05,124,1,9382.26,0.1,938.23,8444.03,6318.03,2126.0,Completed
71218,4214,2024-01-10,427,1,195.04,0.2,39.01,156.03,153.2,2.83,Completed
71219,4513,2023-11-08,340,1,5379.45,0.0,0.0,5379.45,3363.35,2016.1,Completed
71220,4296,2023-03-29,517,1,830.99,0.05,41.55,789.44,630.92,158.52,Completed
71221,325,2023-10-08,527,1,4836.65,0.1,483.66,4352.99,2699.99,1653.0,Returned
71222,3215,2022-08-30,987,2,528.21,0.1,105.64,950.78,855.88,94.9,Completed
71223,8021,2024-04-17,362,1,31590.45,0.05,1579.52,30010.93,25036.37,4974.56,Completed
71224,9817,2023-12-17,267,2,34785.76,0.0,0.0,69571.52,55328.26,14243.26,Completed
71225,9097,2022-06-10,228,1,29411.05,0.1,2941.1,26469.95,23540.01,2929.94,Completed
71226,3130,2023-11-03,557,2,5827.4,0.25,2913.7,8741.1,9536.4,-795.3,Returned
71227,7617,2023-03-25,147,3,694.18,0.2,416.51,1666.03,1632.33,33.7,Completed
71228,7655,2023-05-14,621,1,1535.98,0.15,230.4,1305.58,1008.85,296.73,Completed
71229,9844,2023-08-16,59,1,21579.49,0.15,3236.92,18342.57,13006.63,5335.94,Completed
71230,1720,2023-06-28,637,3,28705.93,0.05,4305.89,81811.9,61674.69,20137.21,Completed
71231,7678,2023-04-28,325,2,17412.16,0.0,0.0,34824.32,20081.14,14743.18,Returned
71232,9259,2024-02-02,827,2,908.28,0.0,0.0,1816.56,1076.48,740.08,Returned
71233,8409,2024-12-19,572,1,11400.47,0.0,0.0,11400.47,7672.37,3728.1,Returned
71234,746,2024-04-14,465,2,30373.74,0.0,0.0,60747.48,42547.24,18200.24,Completed
71235,8599,2024-09-02,470,1,939.75,0.15,140.96,798.79,524.48,274.31,Completed
71236,6421,2024-07-08,789,5,21361.28,0.1,10680.64,96125.76,73904.8,22220.96,Completed
71237,2705,2022-12-02,759,1,220.39,0.0,0.0,220.39,166.97,53.42,Completed
71238,867,2022-03-15,306,1,1191.95,0.15,178.79,1013.16,845.75,167.41,Cancelled
71239,2990,2023-01-31,582,1,677.85,0.0,0.0,677.85,399.88,277.97,Returned
71240,2816,2024-07-06,677,3,22761.94,0.1,6828.58,61457.24,46589.25,14867.99,Completed
71241,9440,2022-10-22,70,1,493.73,0.15,74.06,419.67,289.62,130.05,Completed
71242,5980,2022-11-05,667,1,231.84,0.1,23.18,208.66,172.53,36.13,Completed
71243,7683,2023-11-26,962,3,2404.26,0.05,360.64,6852.14,4521.57,2330.57,Returned
71244,2345,2023-06-15,145,4,2031.82,0.1,812.73,7314.55,5942.76,1371.79,Returned
71245,6784,2022-11-18,216,2,3325.03,0.0,0.0,6650.06,4751.7,1898.36,Completed
71246,9380,2024-08-08,945,1,248.66,0.05,12.43,236.23,192.26,43.97,Completed
71247,949,2024-04-25,276,1,512.33,0.15,76.85,435.48,322.08,113.4,Returned
71248,331,2022-04-01,453,1,819.99,0.25,205.0,614.99,487.36,127.63,Completed
71249,4319,2023-08-19,131,1,8616.7,0.15,1292.51,7324.19,5423.25,1900.94,Completed
71250,5142,2023-10-02,165,1,1056.28,0.1,105.63,950.65,757.32,193.33,Completed
71251,6888,2023-01-17,81,1,3355.96,0.0,0.0,3355.96,1932.41,1423.55,Completed
71252,8764,2023-12-31,174,5,10228.25,0.0,0.0,51141.25,31644.5,19496.75,Cancelled
71253,8737,2022-10-08,858,4,3345.19,0.0,0.0,13380.76,9756.6,3624.16,Completed
71254,2775,2024-12-31,382,2,650.83,0.15,195.25,1106.41,797.56,308.85,Completed
71255,3536,2022-10-16,564,1,3100.52,0.0,0.0,3100.52,1720.34,1380.18,Completed
71256,5926,2023-11-11,311,1,466.5,0.1,46.65,419.85,358.5,61.35,Completed
71257,9704,2024-11-22,183,2,192.06,0.0,0.0,384.12,288.68,95.44,Returned
71258,8332,2023-12-17,122,2,880.09,0.0,0.0,1760.18,1353.3,406.88,Cancelled
71259,9638,2024-05-18,443,1,1907.01,0.0,0.0,1907.01,1401.26,505.75,Returned
71260,64,2022-11-12,833,2,1851.22,0.05,185.12,3517.32,2283.24,1234.08,Cancelled
71261,2068,2024-11-14,650,1,2634.95,0.05,131.75,2503.2,1751.84,751.36,Completed
71262,4570,2023-04-29,416,1,839.88,0.1,83.99,755.89,646.7,109.19,Completed
71263,9118,2024-09-24,277,1,12748.21,0.05,637.41,12110.8,9692.67,2418.13,Completed
71264,5640,2022-02-18,827,1,908.28,0.05,45.41,862.87,538.24,324.63,Completed
71265,3197,2023-12-06,921,2,7819.86,0.0,0.0,15639.72,10300.6,5339.12,Completed
71266,9847,2024-03-16,42,1,5846.15,0.05,292.31,5553.84,4636.68,917.16,Returned
71267,8719,2024-06-21,769,1,1047.17,0.1,104.72,942.45,741.13,201.32,Cancelled
71268,1217,2022-02-08,978,2,272.4,0.0,0.0,544.8,350.96,193.84,Cancelled
71269,5138,2023-02-20,847,2,8134.67,0.05,813.47,15455.87,9969.38,5486.49,Completed
71270,701,2022-03-13,969,1,14034.16,0.05,701.71,13332.45,10839.5,2492.95,Cancelled
71271,2233,2022-11-01,110,2,7207.04,0.2,2882.82,11531.26,10560.52,970.74,Completed
71272,25,2024-03-08,376,3,31950.63,0.05,4792.59,91059.3,74154.33,16904.97,Completed
71273,8461,2024-04-13,532,1,414.58,0.2,82.92,331.66,310.06,21.6,Completed
71274,3065,2023-03-11,630,3,1014.54,0.05,152.18,2891.44,1892.58,998.86,Completed
71275,7871,2023-04-23,562,1,493.21,0.15,73.98,419.23,305.51,113.72,Completed
71276,418,2022-04-23,965,1,2057.85,0.15,308.68,1749.17,1296.83,452.34,Completed
71277,7753,2022-10-27,604,1,831.31,0.1,83.13,748.18,596.22,151.96,Cancelled
71278,8503,2024-10-26,430,2,10748.94,0.2,4299.58,17198.3,13431.52,3766.78,Returned
71279,5173,2022-02-26,592,1,358.41,0.1,35.84,322.57,246.95,75.62,Completed
71280,6627,2022-09-18,758,1,45528.52,0.0,0.0,45528.52,27545.01,17983.51,Cancelled
71281,6716,2023-06-13,377,2,23821.62,0.15,7146.49,40496.75,35751.96,4744.79,Completed
71282,7261,2022-05-29,232,1,22285.69,0.0,0.0,22285.69,13575.79,8709.9,Completed
71283,1497,2022-08-15,247,1,1522.9,0.0,0.0,1522.9,868.84,654.06,Returned
71284,653,2022-06-12,741,1,1155.52,0.0,0.0,1155.52,862.15,293.37,Completed
71285,2991,2024-06-05,516,1,20674.56,0.2,4134.91,16539.65,12122.51,4417.14,Cancelled
71286,145,2022-11-04,502,1,6655.54,0.0,0.0,6655.54,4020.89,2634.65,Cancelled
71287,2374,2024-09-21,342,1,43232.43,0.1,4323.24,38909.19,32165.44,6743.75,Completed
71288,8993,2023-03-19,29,2,24479.86,0.0,0.0,48959.72,40070.36,8889.36,Completed
71289,3495,2023-10-07,762,1,8303.88,0.1,830.39,7473.49,6734.31,739.18,Returned
71290,5777,2022-06-03,278,1,4408.99,0.0,0.0,4408.99,3348.66,1060.33,Returned
71291,6057,2023-07-02,548,1,1637.46,0.0,0.0,1637.46,950.23,687.23,Cancelled
71292,2692,2023-06-03,687,2,5337.23,0.1,1067.45,9607.01,7049.9,2557.11,Cancelled
71293,8620,2022-08-20,530,2,7490.44,0.15,2247.13,12733.75,11429.94,1303.81,Completed
71294,429,2023-08-26,897,1,243.71,0.25,60.93,182.78,169.96,12.82,Completed
71295,439,2022-01-08,678,1,2791.24,0.15,418.69,2372.55,2269.84,102.71,Returned
71296,6772,2023-02-10,787,3,162.93,0.2,97.76,391.03,272.52,118.51,Returned
71297,9451,2024-02-15,251,2,1360.61,0.2,544.24,2176.98,1537.1,639.88,Completed
71298,9412,2023-10-28,686,1,22707.59,0.0,0.0,22707.59,17041.15,5666.44,Completed
71299,7841,2023-06-29,921,1,7819.86,0.1,781.99,7037.87,5150.3,1887.57,Completed
71300,9771,2023-10-22,880,2,358.54,0.15,107.56,609.52,409.64,199.88,Completed
71301,7398,2022-08-24,619,1,746.85,0.2,149.37,597.48,446.37,151.11,Completed
71302,3960,2024-06-01,658,3,3807.58,0.1,1142.27,10280.47,8293.92,1986.55,Returned
71303,8663,2023-07-10,420,1,30481.94,0.1,3048.19,27433.75,17409.78,10023.97,Completed
71304,5363,2023-05-10,909,3,15680.86,0.1,4704.26,42338.32,33144.6,9193.72,Completed
71305,827,2024-07-09,822,1,2744.42,0.0,0.0,2744.42,1637.17,1107.25,Completed
71306,7467,2024-03-29,91,1,8455.25,0.0,0.0,8455.25,5542.43,2912.82,Cancelled
71307,2779,2022-01-20,698,1,24770.63,0.25,6192.66,18577.97,17596.53,981.44,Completed
71308,2880,2022-02-19,521,1,1261.48,0.2,252.3,1009.18,928.27,80.91,Completed
71309,3814,2024-10-28,832,1,2277.64,0.25,569.41,1708.23,1442.41,265.82,Cancelled
71310,705,2023-11-10,28,1,3467.83,0.1,346.78,3121.05,2183.41,937.64,Returned
71311,548,2024-04-25,555,1,28661.72,0.0,0.0,28661.72,20679.9,7981.82,Completed
71312,5391,2022-02-23,973,1,24062.35,0.15,3609.35,20453.0,17880.33,2572.67,Completed
71313,6991,2024-08-25,605,2,22120.85,0.15,6636.25,37605.45,33603.52,4001.93,Completed
71314,2255,2023-08-19,474,1,1634.4,0.1,163.44,1470.96,964.85,506.11,Completed
71315,821,2023-07-12,613,1,17105.84,0.0,0.0,17105.84,13104.54,4001.3,Completed
71316,9688,2022-10-09,256,2,8956.63,0.0,0.0,17913.26,13822.0,4091.26,Completed
71317,8130,2024-05-19,135,1,1032.37,0.2,206.47,825.9,842.94,-17.04,Completed
71318,5663,2023-11-03,103,2,1038.1,0.15,311.43,1764.77,1479.0,285.77,Cancelled
71319,7390,2023-03-07,37,1,6352.44,0.0,0.0,6352.44,3917.98,2434.46,Completed
71320,8178,2023-07-14,77,2,4174.32,0.1,834.86,7513.78,6698.4,815.38,Completed
71321,7400,2024-02-17,183,3,192.06,0.0,0.0,576.18,433.02,143.16,Returned
71322,2915,2023-12-17,771,2,350.21,0.1,70.04,630.38,535.3,95.08,Completed
71323,2995,2024-03-05,398,2,11941.99,0.0,0.0,23883.98,15468.46,8415.52,Completed
71324,6349,2024-06-10,72,2,8881.05,0.1,1776.21,15985.89,12967.48,3018.41,Returned
71325,1605,2022-01-10,290,1,30740.24,0.1,3074.02,27666.22,22000.97,5665.25,Returned
71326,7447,2024-04-04,596,1,7316.59,0.1,731.66,6584.93,5711.43,873.5,Completed
71327,7324,2022-05-22,415,1,312.54,0.0,0.0,312.54,226.06,86.48,Completed
71328,761,2022-10-03,226,1,257.54,0.25,64.39,193.15,182.68,10.47,Completed
71329,2894,2023-02-04,726,1,523.05,0.1,52.3,470.75,294.31,176.44,Returned
71330,8288,2022-12-12,734,2,20072.12,0.0,0.0,40144.24,27343.24,12801.0,Completed
71331,6809,2024-09-16,868,1,414.03,0.05,20.7,393.33,282.1,111.23,Completed
71332,3996,2022-06-23,317,1,4710.34,0.0,0.0,4710.34,2747.85,1962.49,Completed
71333,6453,2023-10-24,251,1,1360.61,0.0,0.0,1360.61,768.55,592.06,Returned
71334,5902,2022-02-14,261,1,30350.39,0.0,0.0,30350.39,18826.09,11524.3,Cancelled
71335,5477,2023-02-06,230,3,18249.66,0.15,8212.35,46536.63,32577.9,13958.73,Returned
71336,8526,2022-05-17,961,2,3212.4,0.05,321.24,6103.56,5043.9,1059.66,Returned
71337,9313,2022-01-18,465,1,30373.74,0.0,0.0,30373.74,21273.62,9100.12,Completed
71338,2858,2022-03-16,566,4,2495.81,0.15,1497.49,8485.75,7129.52,1356.23,Completed
71339,6044,2024-02-08,882,1,1178.89,0.05,58.94,1119.95,745.05,374.9,Completed
71340,3881,2024-03-05,251,2,1360.61,0.1,272.12,2449.1,1537.1,912.0,Cancelled
71341,8306,2024-12-15,933,1,8452.74,0.0,0.0,8452.74,5275.75,3176.99,Returned
71342,7290,2022-07-29,273,3,357.15,0.2,214.29,857.16,613.29,243.87,Returned
71343,4371,2022-08-27,588,2,673.97,0.0,0.0,1347.94,967.62,380.32,Completed
71344,3104,2023-02-26,328,3,17051.14,0.1,5115.34,46038.08,34537.65,11500.43,Completed
71345,7378,2024-03-19,941,1,8287.42,0.2,1657.48,6629.94,6277.0,352.94,Returned
71346,4321,2024-02-12,845,1,443.35,0.05,22.17,421.18,344.17,77.01,Completed
71347,6920,2024-07-23,655,4,11257.07,0.0,0.0,45028.28,36311.44,8716.84,Completed
71348,7121,2022-07-15,758,2,45528.52,0.0,0.0,91057.04,55090.02,35967.02,Completed
71349,6175,2024-11-07,453,1,819.99,0.05,41.0,778.99,487.36,291.63,Cancelled
71350,9994,2022-06-18,894,1,1324.66,0.1,132.47,1192.19,732.91,459.28,Completed
71351,8206,2023-06-24,242,1,432.34,0.25,108.08,324.26,243.58,80.68,Returned
71352,1691,2023-02-05,9,1,3113.79,0.1,311.38,2802.41,1744.07,1058.34,Returned
71353,2450,2024-05-28,762,3,8303.88,0.1,2491.16,22420.48,20202.93,2217.55,Completed
71354,9698,2023-10-29,66,1,7709.41,0.1,770.94,6938.47,4661.32,2277.15,Completed
71355,4655,2023-01-20,387,2,1925.37,0.05,192.54,3658.2,2338.92,1319.28,Completed
71356,9652,2024-07-11,639,2,8675.49,0.1,1735.1,15615.88,11874.86,3741.02,Completed
71357,8010,2024-11-24,289,4,6419.66,0.1,2567.86,23110.78,19225.28,3885.5,Cancelled
71358,7167,2023-07-14,108,2,14169.11,0.1,2833.82,25504.4,22550.62,2953.78,Completed
71359,4266,2024-08-03,27,1,10393.93,0.15,1559.09,8834.84,6776.28,2058.56,Completed
71360,2303,2022-05-06,43,3,1606.43,0.0,0.0,4819.29,3476.88,1342.41,Completed
71361,2951,2023-12-06,329,5,248.26,0.1,124.13,1117.17,923.45,193.72,Cancelled
71362,2912,2022-06-04,883,1,10351.34,0.1,1035.13,9316.21,6763.96,2552.25,Completed
71363,2789,2023-02-09,303,1,1023.23,0.1,102.32,920.91,616.05,304.86,Completed
71364,2261,2024-03-18,766,1,185.01,0.05,9.25,175.76,121.77,53.99,Cancelled
71365,2649,2024-04-16,954,1,4325.04,0.2,865.01,3460.03,2496.88,963.15,Completed
71366,5331,2023-03-01,475,2,9277.25,0.15,2783.18,15771.32,10934.82,4836.5,Completed
71367,9001,2023-09-11,829,1,1908.02,0.05,95.4,1812.62,1101.41,711.21,Completed
71368,9472,2022-06-22,90,2,736.23,0.1,147.25,1325.21,1152.74,172.47,Completed
71369,6767,2024-10-27,366,2,7133.44,0.05,713.34,13553.54,10681.94,2871.6,Returned
71370,9949,2022-10-01,169,3,46357.23,0.2,27814.34,111257.35,104153.28,7104.07,Completed
71371,6194,2023-06-06,466,1,1545.15,0.05,77.26,1467.89,1218.42,249.47,Completed
71372,9723,2022-01-09,782,2,775.38,0.15,232.61,1318.15,1003.34,314.81,Completed
71373,5947,2023-04-13,966,2,3230.75,0.05,323.08,6138.42,4751.76,1386.66,Completed
71374,8933,2023-02-04,476,4,624.68,0.2,499.74,1998.98,2017.4,-18.42,Returned
71375,5152,2023-02-08,414,1,829.55,0.15,124.43,705.12,587.54,117.58,Completed
71376,2294,2022-05-06,998,1,1092.7,0.15,163.9,928.8,882.88,45.92,Completed
71377,7748,2024-05-08,959,3,3398.27,0.15,1529.22,8665.59,7146.27,1519.32,Returned
71378,703,2023-06-18,493,1,497.71,0.0,0.0,497.71,397.35,100.36,Returned
71379,1607,2022-04-12,94,2,1692.89,0.0,0.0,3385.78,2114.54,1271.24,Completed
71380,6667,2024-10-27,603,1,230.74,0.1,23.07,207.67,158.0,49.67,Completed
71381,1726,2024-08-05,496,1,700.15,0.25,175.04,525.11,405.38,119.73,Returned
71382,5051,2024-06-07,853,4,5577.22,0.05,1115.44,21193.44,12303.16,8890.28,Cancelled
71383,3804,2023-11-10,219,5,17272.73,0.05,4318.18,82045.47,49590.9,32454.57,Completed
71384,3020,2024-07-14,988,4,1604.85,0.05,320.97,6098.43,3970.4,2128.03,Completed
71385,3775,2023-11-08,758,1,45528.52,0.05,2276.43,43252.09,27545.01,15707.08,Cancelled
71386,131,2022-02-06,751,1,27109.7,0.0,0.0,27109.7,17439.88,9669.82,Returned
71387,1335,2024-06-23,356,2,394.95,0.05,39.5,750.4,435.94,314.46,Cancelled
71388,4998,2024-01-03,646,1,212.79,0.1,21.28,191.51,174.07,17.44,Completed
71389,4073,2023-11-14,833,1,1851.22,0.05,92.56,1758.66,1141.62,617.04,Completed
71390,3968,2023-09-01,946,1,14978.39,0.05,748.92,14229.47,9616.04,4613.43,Completed
71391,4639,2022-12-26,286,1,36715.31,0.05,1835.77,34879.54,26491.73,8387.81,Completed
71392,8901,2024-11-23,193,1,517.34,0.1,51.73,465.61,348.26,117.35,Completed
71393,1269,2023-11-17,660,1,7650.1,0.05,382.51,7267.59,5716.79,1550.8,Returned
71394,933,2024-01-01,492,2,2509.33,0.0,0.0,5018.66,3520.18,1498.48,Completed
71395,8009,2023-03-14,664,1,333.29,0.1,33.33,299.96,234.92,65.04,Completed
71396,9137,2022-02-07,67,3,45778.26,0.1,13733.48,123601.3,95754.21,27847.09,Completed
71397,1751,2022-04-24,13,1,2157.45,0.15,323.62,1833.83,1477.67,356.16,Returned
71398,2902,2023-10-11,576,3,271.79,0.0,0.0,815.37,559.08,256.29,Cancelled
71399,1329,2022-02-27,226,1,257.54,0.0,0.0,257.54,182.68,74.86,Completed
71400,430,2023-12-02,215,1,14300.2,0.15,2145.03,12155.17,11358.17,797.0,Completed
71401,5137,2023-05-20,889,3,150.9,0.1,45.27,407.43,340.14,67.29,Completed
71402,8193,2023-09-25,864,2,24463.76,0.1,4892.75,44034.77,27776.36,16258.41,Completed
71403,1970,2024-06-28,545,2,1301.45,0.1,260.29,2342.61,1986.94,355.67,Cancelled
71404,7315,2023-12-17,730,1,20717.95,0.0,0.0,20717.95,14223.5,6494.45,Returned
71405,7957,2024-03-20,700,1,2721.46,0.1,272.15,2449.31,1698.5,750.81,Completed
71406,2663,2023-06-22,844,1,1696.11,0.15,254.42,1441.69,1294.52,147.17,Completed
71407,8272,2022-03-31,211,1,13598.58,0.2,2719.72,10878.86,9074.18,1804.68,Returned
71408,5279,2023-03-09,947,1,544.73,0.2,108.95,435.78,336.1,99.68,Completed
71409,8094,2022-01-23,713,1,14676.79,0.0,0.0,14676.79,9842.64,4834.15,Completed
71410,6105,2024-09-01,499,1,4499.31,0.05,224.97,4274.34,3634.1,640.24,Completed
71411,6745,2022-12-29,659,1,19835.8,0.0,0.0,19835.8,12090.2,7745.6,Completed
71412,3680,2024-02-10,184,2,1523.91,0.1,304.78,2743.04,2301.06,441.98,Completed
71413,4042,2022-04-01,477,1,167.09,0.05,8.35,158.74,123.19,35.55,Completed
71414,7267,2022-12-31,645,3,170.69,0.1,51.21,460.86,304.5,156.36,Completed
71415,4227,2022-08-20,799,2,13128.41,0.2,5251.36,21005.46,20529.34,476.12,Cancelled
71416,1209,2022-11-06,59,1,21579.49,0.05,1078.97,20500.52,13006.63,7493.89,Completed
71417,5118,2023-03-20,957,1,32007.59,0.0,0.0,32007.59,22810.75,9196.84,Completed
71418,8723,2023-06-01,553,1,23016.8,0.1,2301.68,20715.12,16042.37,4672.75,Completed
71419,6933,2023-01-21,820,2,331.39,0.2,132.56,530.22,431.02,99.2,Cancelled
71420,1267,2022-10-22,839,1,27228.93,0.15,4084.34,23144.59,14997.72,8146.87,Completed
71421,3051,2023-06-20,69,1,27625.35,0.1,2762.54,24862.81,19344.61,5518.2,Completed
71422,4355,2024-01-05,488,1,46138.26,0.05,2306.91,43831.35,28196.26,15635.09,Returned
71423,6205,2022-08-01,394,1,233.3,0.2,46.66,186.64,143.53,43.11,Completed
71424,2841,2024-11-26,285,2,10302.73,0.05,1030.27,19575.19,13586.32,5988.87,Completed
71425,7782,2022-01-06,998,2,1092.7,0.15,327.81,1857.59,1765.76,91.83,Completed
71426,6273,2024-11-05,910,1,20115.12,0.05,1005.76,19109.36,13355.81,5753.55,Completed
71427,8936,2022-07-17,106,2,464.72,0.1,92.94,836.5,657.72,178.78,Completed
71428,5134,2023-05-22,324,1,443.85,0.1,44.39,399.46,346.09,53.37,Completed
71429,3173,2023-12-16,171,1,2204.32,0.0,0.0,2204.32,1504.33,699.99,Completed
71430,5111,2023-12-13,31,1,3295.02,0.0,0.0,3295.02,2158.11,1136.91,Returned
71431,3469,2024-10-17,475,1,9277.25,0.0,0.0,9277.25,5467.41,3809.84,Cancelled
71432,8975,2023-01-14,582,1,677.85,0.0,0.0,677.85,399.88,277.97,Cancelled
71433,6519,2022-02-28,237,1,417.04,0.1,41.7,375.34,303.3,72.04,Completed
71434,9598,2024-09-09,530,1,7490.44,0.1,749.04,6741.4,5714.97,1026.43,Completed
71435,9846,2022-11-16,270,1,21388.18,0.1,2138.82,19249.36,12792.04,6457.32,Completed
71436,772,2024-05-27,901,1,738.9,0.25,184.72,554.18,477.1,77.08,Cancelled
71437,4664,2023-02-27,322,1,34776.16,0.1,3477.62,31298.54,28483.08,2815.46,Completed
71438,4646,2024-06-12,13,3,2157.45,0.15,970.85,5501.5,4433.01,1068.49,Completed
71439,7835,2024-05-24,50,1,1608.02,0.0,0.0,1608.02,939.46,668.56,Completed
71440,6104,2023-03-27,160,1,2040.55,0.2,408.11,1632.44,1484.91,147.53,Cancelled
71441,4625,2022-04-17,230,2,18249.66,0.0,0.0,36499.32,21718.6,14780.72,Returned
71442,1852,2022-07-10,30,1,18501.59,0.0,0.0,18501.59,13840.27,4661.32,Completed
71443,6565,2022-11-05,457,2,1475.31,0.1,295.06,2655.56,1763.52,892.04,Completed
71444,1805,2023-05-20,453,1,819.99,0.2,164.0,655.99,487.36,168.63,Returned
71445,795,2022-06-20,860,1,36093.87,0.0,0.0,36093.87,26339.58,9754.29,Returned
71446,3106,2024-11-08,479,2,2028.04,0.1,405.61,3650.47,2584.02,1066.45,Completed
